Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:08Gpe8g0L8fI7gkLipbusB,"Stillness","Stillness","Bowls Of Serenity",2023-09-15,184179,45,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","TiffaTones",0.375,0.0406,11,-28.454,1,0.0436,0.92,0.939,0.117,0.0863,103.973,3
spotify:track:1xSyi9us6iDJ5jKsKMFC5Z,"Peaceful Forest","Deep Focus Meditation","Lotus Mind",2023-01-06,174500,45,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Lotus Mind",0.208,0.0378,0,-25.184,1,0.0504,0.968,0.577,0.106,0.0366,86.68,4
spotify:track:2KsUFpS96R2jGGz2XPhItB,"Clearing the Mind (by the Brook)","Chakra Healing Crystal Bowls","Picturesque Sound",2022-12-09,176000,21,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Picturesque Sound",0.136,0.00982,9,-36.473,0,0.035,0.898,0.968,0.364,0.11,144.453,4
spotify:track:6OH0oW8GbQkmn5NthSMu3x,"Transcend Ego 432 Hz","Solfeggio Frequencies: Aligning for Change","Doctor Hz",2023-01-06,214750,46,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Doctor Hz",0.169,0.0204,2,-32.773,1,0.0454,0.871,0.98,0.0892,0.0568,67.095,4
spotify:track:6wYwoGNZVKpw8mrpbraeZ4,"Solar","Solar","Ancestral Beats",2022-11-25,160500,18,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Ancestral Beats",0.206,0.19,0,-22.706,1,0.0409,0.908,0.953,0.108,0.035,50.158,3
spotify:track:4FrtOcGGkC5xRAf75zhAvu,"Madrean Pine","Madrean Pine","Nagawa Meditation",2023-06-10,189742,45,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Nagawa Meditation",0.122,0.128,11,-26.076,1,0.0639,0.789,0.88,0.0803,0.152,180.606,5
spotify:track:3I6EM6JA53GPfF3tfJ8fHN,"Tibetan Bowl Healing","Tibetan Bowl Healing","Dynamic Dimension",2022-09-06,220941,27,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Gunn-R Rotation",0.0581,0.00343,2,-31.155,0,0.0509,0.993,0.989,0.102,0.0429,58.029,4
spotify:track:0VDXLgQrZdwhnKAfacxKGK,"Singing Bowl Sound Bath","Singing Bowl Sound Bath","Particle Guidance",2022-09-06,228857,24,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Gunn-R Rotation",0.134,0.0333,0,-30.839,1,0.0461,0.995,0.967,0.138,0.0327,92.718,5
spotify:track:5VyH1pUqv4e9WsW4PWQUHC,"Empty Sky","I know a secret","Chris Lukas",2022-11-06,146250,23,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Chris Lukas",0.321,0.0709,7,-24.606,1,0.0397,0.975,0.96,0.0907,0.0755,40.722,3
spotify:track:7fSdPaTMNJFPzGK0As0OAu,"The River Alciphei","The River Alciphei","Aparine",2022-11-25,180968,22,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Calm Lands Music",0.0884,0.0543,10,-25.325,1,0.0453,0.974,0.955,0.104,0.0346,86.958,4
spotify:track:3g8SGZhvYdbp4j5iypVZww,"Forest and Pad Bowl (Soundbath)","Soundbath - Crystal Bowls","Dakpa Nepali",2023-03-31,161535,22,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Dakpa Nepali",0.16,0.008,0,-34.606,1,0.046,0.98,0.96,0.0771,0.0325,75.663,1
spotify:track:2WuOkAKX235pxGwXEe6Szi,"Natures Harmony - Bowls and Pads (Water sounds)","Natures Harmony","Soul Elevation",2023-03-31,138340,44,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Soul Elevation",0.0838,0.0315,7,-28.736,1,0.0539,0.991,0.985,0.104,0.0282,170.596,5
spotify:track:2CttcShYdFruE99bOglV8x,"Pristine Serenity","Pristine Serenity","Calmatics",2022-09-06,160000,24,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","LOTUS SOUND RECORDS",0.0834,0.1,0,-22.023,1,0.0374,0.878,0.931,0.213,0.0353,83.671,3
spotify:track:4ddsjkH75YM1Yl62v4YLJ7,"Healing Waters","Healing Waters","Zen Anani",2023-07-21,157391,44,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Zen Anani",0.137,0.0506,0,-31.913,0,0.0423,0.916,0.926,0.0993,0.036,101.355,4
spotify:track:4m77sJnHAWNNs4Ed1iUBQC,"D E F Sharp Bowl - Rivers & Creeks","Baby Sleep Bowl (Rivers & Creeks)","Kristina Loveflower",2022-05-29,152000,24,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Kristina Loveflower",0,0.00975,2,-36.101,1,0.0436,0.984,0.545,0.0812,0.0284,69.549,3
spotify:track:2snAfslgFtrUMvmLWhIN9g,"Mindlessness","Mindlessness","Francorchamps",2022-09-06,127826,22,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Fergus & Fish",0.155,0.0239,5,-31.033,1,0.0427,0.866,0.929,0.364,0.0334,135.278,3
spotify:track:1oDglI2wd2T0fPbp6K55ng,"The Gong Of Tranquility","The Gong Of Tranquility","Heddwch",2023-03-10,133673,45,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Heddwch",0.21,0.0424,3,-26.646,1,0.0463,0.984,0.555,0.103,0.0593,126.661,3
spotify:track:2Bpj8ZnUoULU0wTu3cXnBs,"Emotional Healing Singing Bowls","Trul Khor","Divijata Ash",2022-09-06,207692,25,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Gunn-R Rotation",0.164,0.00265,0,-27.584,1,0.043,0.993,0.912,0.121,0.0631,66.371,5
spotify:track:0aFE89R2CDHxl84ZDgGdE0,"Smooth Crystal Bowl (Soundbath - Forest)","Calming Crystal Bowl Sound","Dhyāna One",2023-03-31,216000,16,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Dhyāna One",0.137,0.00778,2,-31.676,1,0.0455,0.975,0.00639,0.322,0.0255,84.056,3
spotify:track:3qOJ0WsaI1jqQ06lgy24CS,"Rainbowls","Rainbowls","Augmented Meditation",2022-08-14,192000,22,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Cat A Stropha",0.192,0.256,5,-20.843,1,0.0531,0.975,0.95,0.114,0.0457,174.006,4
spotify:track:40g7lkBDUGABMbWzqcSxAv,"Heavenly Lakes","Sacred River","Namtso Healing",2022-09-06,183000,23,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Barnstorm Devoir",0.198,0.0107,11,-27.495,1,0.0475,0.979,0.916,0.0704,0.0302,110.53,3
spotify:track:6OcxaeuLwvO4CD8Ns4my1P,"Himalayan fall","Himalayan fall","Aura Lynx",2022-09-06,166416,23,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Montagne Flum",0.173,0.0407,5,-24.336,1,0.0377,0.687,0.853,0.302,0.0413,84.681,4
spotify:track:2dcdOy0MH0JkMhZmhgE5wJ,"Memento Meditatio","Memento Meditatio","Ad Tranquilitas",2022-09-06,181024,21,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","LOTUS SOUND RECORDS",0.114,0.0207,5,-29.576,1,0.0484,0.808,0.905,0.124,0.0298,152.658,4
spotify:track:6SmrMgr29JRgaQT8V8Z2l0,"Crystal Healing","Crystal Healing","Free Floaticity",2022-09-06,174782,21,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Fergus & Fish",0.106,0.0323,0,-28.658,1,0.0424,0.985,0.934,0.109,0.0304,78.292,4
spotify:track:3snVyP3HM35bjMb7iREVlo,"Bowls and Waves - Soundbath","Crystal Bowl Chakras","Chakra Shack",2023-03-31,138000,43,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Chakra Shack",0.101,0.000264,11,-37.607,0,0.0513,0.977,0.994,0.385,0.0319,76.937,3
spotify:track:5keEo7FDTU27JZGT9CzZ1e,"Jingle Bowls","Jingle Bowls","Bing-Bong Gandhi-Pants",2022-11-04,161739,27,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Fergus & Fish",0.226,0.0272,0,-32.818,1,0.0364,0.847,0.895,0.112,0.0394,66.829,4
spotify:track:51HmqenuPlvudo20PcSxqB,"Heavenly Harmony","Heavenly Harmony","Underwater Sound",2023-02-08,192000,18,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Underwater Sound",0.097,0.00123,9,-37.016,1,0.042,0.981,0.901,0.145,0.0316,77.342,4
spotify:track:2PRk8V7WNdnFWJQRJ1pGtN,"Peaceful Flow","Meditative Garden","Healing Potion",2023-03-17,206000,42,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Healing Potion",0.222,0.186,5,-20.271,1,0.0354,0.851,0.915,0.157,0.0319,77.18,4
spotify:track:7H6ckuFM3xcPHxtjDS6iyp,"Zen Forest (Binaural)","Binaural Drones with Nature Textures","Textures of Nature",2022-10-15,187200,24,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Textures of Nature",0.335,0.145,4,-26.224,0,0.0722,0.932,0.955,0.0994,0.844,128.342,3
spotify:track:5a6nLJZ0vJITEDPvddKgvN,"Heavenly Harmony (with Ocean Waves)","Heavenly Harmony","Underwater Sound",2023-02-08,196000,15,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Underwater Sound",0.119,0.00141,9,-34.365,1,0.0513,0.969,0.685,0.37,0.0343,89.943,4
spotify:track:6LKhzu6cNQhMyoe3TOVxR8,"Crystal Bowl 340 Hz (Soundbath - Nature noise)","Crystal Bowl Chakras","Chakra Shack",2023-03-31,140000,43,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Chakra Shack",0.265,0.000547,2,-36.728,1,0.0523,0.955,0.907,0.42,0.0275,109.696,4
spotify:track:2oPqzxQG4ch8d4jS6cg62c,"Morning Star","Morning Star","Calming Lesmo",2022-09-06,155217,13,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Fergus & Fish",0.249,0.168,5,-25.098,1,0.0347,0.652,0.886,0.103,0.0329,85.187,3
spotify:track:5WnYwONaiD9U262drLfcLv,"Sound of Sarvastivada (Sound Bath)","Zen Gaya","Zen Gaya",2022-05-02,154000,46,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Zen Gaya",0.156,0.147,9,-35.016,0,0.0445,0.826,0.0715,0.393,0.064,133.389,4
spotify:track:1VpB6JKz3hN1sAZVLtgVie,"Bodhisattva (Sound Bath)","Dakpa Nepali","Dakpa Nepali",2022-05-02,208000,29,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Dakpa Nepali",0.158,0.0502,10,-25.036,1,0.0452,0.989,0.952,0.123,0.0381,83.204,4
spotify:track:69a0pmpD9K9spyn2IQUYlM,"Meditative Tibetan Bowl Sounds (Soundbath - Country Rain)","Meditative Tibetan Bowl Sounds","Chime Dolma",2023-04-14,173613,12,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Chime Dolma",0.113,0.0414,5,-27.33,1,0.0638,0.692,0.00000602,0.432,0.0436,95.375,4
spotify:track:65kJXQ8g7OztceWaZe6AzR,"Singing Bowl Session (Sound Bath)","Healing","Soul Elevation",2022-05-09,188000,15,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Soul Elevation",0.186,0.209,7,-30.06,1,0.117,0.557,0.927,0.491,0.0333,139.712,5
spotify:track:4SntEk9w1JNvIgiAShAKc0,"Lamrim (Sound Bath)","Dakpa Nepali","Dakpa Nepali",2022-05-02,270000,20,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Dakpa Nepali",0.163,0.146,6,-33.992,0,0.065,0.58,0.878,0.165,0.0377,127.558,4
spotify:track:44c1Fee8CMkU7407C4eiqA,"Osceola","Osceola","Alexandra Irwin",2022-09-01,165818,53,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T19:45:52Z,"","Alexandra Irwin",0.109,0.0674,2,-24.228,1,0.0412,0.867,0.886,0.112,0.188,92.506,4
